year,perwt,countyfip,edu-three-cat,county
2018,112,06059,High school or less,Orange
2018,107,06025,High school or less,Imperial
2018,113,06075,High school or less,San Francisco
2018,70,06037,High school or less,Los Angeles
2018,174,06067,High school or less,Sacramento
2018,201,06067,,Sacramento
2018,45,06085,Bachelor's degree,Santa Clara
2018,104,06067,Bachelor's degree,Sacramento
2018,19,06000,,
2018,340,06107,High school or less,Tulare
2018,76,06085,Advanced degree,Santa Clara
2018,104,06085,Bachelor's degree,Santa Clara
2018,120,06037,High school or less,Los Angeles
2018,56,06037,,Los Angeles
2018,154,06039,High school or less,Madera
2018,92,06059,High school or less,Orange
2018,81,06075,Bachelor's degree,San Francisco
2018,48,06037,Bachelor's degree,Los Angeles
2018,280,06059,Bachelor's degree,Orange
2018,317,06059,,Orange
2018,425,06059,,Orange
2018,472,06059,,Orange
2018,146,06001,Advanced degree,Alameda
2018,151,06001,Bachelor's degree,Alameda
2018,147,06081,Advanced degree,San Mateo
2018,145,06081,Advanced degree,San Mateo
2018,75,06075,High school or less,San Francisco
2018,116,06075,Bachelor's degree,San Francisco
2018,90,06071,Advanced degree,San Bernardino
2018,153,06073,Advanced degree,San Diego
2018,130,06085,Advanced degree,Santa Clara
2018,112,06085,,Santa Clara
2018,66,06037,Bachelor's degree,Los Angeles
2018,74,06037,Advanced degree,Los Angeles
2018,74,06037,Advanced degree,Los Angeles
2018,337,06073,High school or less,San Diego
2018,26,06001,Advanced degree,Alameda
2018,99,06085,Bachelor's degree,Santa Clara
2018,70,06085,Bachelor's degree,Santa Clara
2018,137,06071,Advanced degree,San Bernardino
2018,117,06029,,Kern
2018,116,06037,Advanced degree,Los Angeles
2018,108,06037,Advanced degree,Los Angeles
2018,133,06075,Bachelor's degree,San Francisco
2018,129,06075,Advanced degree,San Francisco
2018,80,06097,High school or less,Sonoma
2018,96,06037,High school or less,Los Angeles
2018,135,06025,High school or less,Imperial
2018,100,06071,Bachelor's degree,San Bernardino
2018,62,06071,Bachelor's degree,San Bernardino
2018,68,06085,Advanced degree,Santa Clara
2018,119,06037,High school or less,Los Angeles
2018,106,06037,High school or less,Los Angeles
2018,70,06037,Bachelor's degree,Los Angeles
2018,83,06037,Advanced degree,Los Angeles
2018,276,06041,,Marin
2018,215,06001,Advanced degree,Alameda
2018,75,06071,Advanced degree,San Bernardino
2018,109,06059,High school or less,Orange
2018,150,06085,Advanced degree,Santa Clara
2018,188,06085,Advanced degree,Santa Clara
2018,63,06037,High school or less,Los Angeles
2018,138,06085,Bachelor's degree,Santa Clara
2018,154,06085,Bachelor's degree,Santa Clara
2018,59,06077,High school or less,San Joaquin
2018,90,06075,Bachelor's degree,San Francisco
2018,94,06075,,San Francisco
2018,280,06037,,Los Angeles
2018,266,06037,Advanced degree,Los Angeles
2018,147,06073,,San Diego
2018,129,06037,,Los Angeles
2018,61,06037,High school or less,Los Angeles
2018,82,06107,High school or less,Tulare
2018,93,06075,High school or less,San Francisco
2018,148,06013,Advanced degree,Contra Costa
2018,108,06013,,Contra Costa
2018,70,06037,High school or less,Los Angeles
2018,95,06037,Bachelor's degree,Los Angeles
2018,125,06085,Bachelor's degree,Santa Clara
2018,107,06085,Bachelor's degree,Santa Clara
2018,104,06059,Bachelor's degree,Orange
2018,79,06081,Advanced degree,San Mateo
2018,96,06037,,Los Angeles
2018,81,06037,High school or less,Los Angeles
2018,108,06037,High school or less,Los Angeles
2018,114,06085,Bachelor's degree,Santa Clara
2018,97,06085,Bachelor's degree,Santa Clara
2018,178,06037,High school or less,Los Angeles
2018,61,06085,High school or less,Santa Clara
2018,55,06085,High school or less,Santa Clara
2018,131,06059,Bachelor's degree,Orange
2018,134,06059,,Orange
2018,193,06059,High school or less,Orange
2018,112,06075,High school or less,San Francisco
2018,194,06001,Bachelor's degree,Alameda
2018,230,06001,Advanced degree,Alameda
2018,48,06019,High school or less,Fresno
2018,55,06013,Advanced degree,Contra Costa
2018,230,06067,Bachelor's degree,Sacramento
2018,60,06037,High school or less,Los Angeles
2018,316,06067,High school or less,Sacramento
2018,398,06067,High school or less,Sacramento
2018,398,06067,High school or less,Sacramento
2018,55,06037,Bachelor's degree,Los Angeles
2018,134,06059,,Orange
2018,91,06085,Advanced degree,Santa Clara
2018,135,06085,Bachelor's degree,Santa Clara
2018,249,06071,High school or less,San Bernardino
2018,60,06037,,Los Angeles
2018,258,06037,,Los Angeles
2018,71,06001,,Alameda
2018,151,06073,High school or less,San Diego
2018,65,06085,Bachelor's degree,Santa Clara
2018,145,06013,Advanced degree,Contra Costa
2018,100,06013,Bachelor's degree,Contra Costa
2018,38,06081,Bachelor's degree,San Mateo
2018,38,06081,,San Mateo
2018,74,06037,High school or less,Los Angeles
2018,154,06041,Bachelor's degree,Marin
2018,103,06041,Advanced degree,Marin
2018,173,06013,Advanced degree,Contra Costa
2018,71,06037,,Los Angeles
2018,85,06037,High school or less,Los Angeles
2018,93,06037,High school or less,Los Angeles
2018,94,06037,High school or less,Los Angeles
2018,76,06037,Advanced degree,Los Angeles
2018,38,06037,Bachelor's degree,Los Angeles
2018,45,06037,Advanced degree,Los Angeles
2018,98,06085,Advanced degree,Santa Clara
2018,57,06067,Bachelor's degree,Sacramento
2018,134,06059,,Orange
2018,55,06073,High school or less,San Diego
2018,88,06065,High school or less,Riverside
2018,151,06107,Advanced degree,Tulare
2018,63,06037,,Los Angeles
2018,46,06065,High school or less,Riverside
2018,97,06001,Bachelor's degree,Alameda
2018,88,06001,Bachelor's degree,Alameda
2018,269,06085,Bachelor's degree,Santa Clara
2018,18,06065,Bachelor's degree,Riverside
2018,119,06023,,Humboldt
2018,52,06037,High school or less,Los Angeles
2018,66,06073,Advanced degree,San Diego
2018,105,06073,Advanced degree,San Diego
2018,106,06073,Advanced degree,San Diego
2018,36,06019,High school or less,Fresno
2018,86,06059,High school or less,Orange
2018,55,06041,,Marin
2018,76,06037,Bachelor's degree,Los Angeles
2018,48,06037,Advanced degree,Los Angeles
2018,90,06037,High school or less,Los Angeles
2018,77,06073,Advanced degree,San Diego
2018,104,06073,Bachelor's degree,San Diego
2018,164,06073,Bachelor's degree,San Diego
2018,50,06001,Bachelor's degree,Alameda
2018,97,06001,High school or less,Alameda
2018,64,06001,Bachelor's degree,Alameda
2018,256,06001,,Alameda
2018,299,06001,Bachelor's degree,Alameda
2018,161,06075,High school or less,San Francisco
2018,139,06075,High school or less,San Francisco
2018,58,06037,High school or less,Los Angeles
2018,283,06059,High school or less,Orange
2018,89,06037,High school or less,Los Angeles
2018,40,06059,,Orange
2018,66,06037,Bachelor's degree,Los Angeles
2018,53,06037,Bachelor's degree,Los Angeles
2018,57,06037,,Los Angeles
2018,129,06085,Advanced degree,Santa Clara
2018,56,06037,Advanced degree,Los Angeles
2018,122,06001,Bachelor's degree,Alameda
2018,183,06037,High school or less,Los Angeles
2018,90,06037,Bachelor's degree,Los Angeles
2018,88,06037,Bachelor's degree,Los Angeles
2018,117,06071,Bachelor's degree,San Bernardino
2018,106,06037,,Los Angeles
2018,116,06047,,Merced
2018,94,06077,High school or less,San Joaquin
2018,205,06013,High school or less,Contra Costa
2018,50,06037,High school or less,Los Angeles
2018,65,06037,High school or less,Los Angeles
2018,176,06037,High school or less,Los Angeles
2018,112,06085,Bachelor's degree,Santa Clara
2018,148,06013,Bachelor's degree,Contra Costa
2018,158,06013,Bachelor's degree,Contra Costa
2018,81,06067,High school or less,Sacramento
2018,107,06067,High school or less,Sacramento
2018,47,06059,Bachelor's degree,Orange
2018,66,06059,Advanced degree,Orange
2018,74,06025,High school or less,Imperial
2018,139,06001,,Alameda
2018,53,06059,,Orange
2018,52,06059,Bachelor's degree,Orange
2018,214,06001,High school or less,Alameda
2018,115,06085,Advanced degree,Santa Clara
2018,118,06087,Advanced degree,Santa Cruz
2018,56,06037,Advanced degree,Los Angeles
2018,150,06001,Bachelor's degree,Alameda
2018,108,06059,High school or less,Orange
2018,209,06097,High school or less,Sonoma
2018,179,06001,Advanced degree,Alameda
2018,168,06037,High school or less,Los Angeles
2018,354,06085,Advanced degree,Santa Clara
2018,506,06085,Advanced degree,Santa Clara
2018,89,06037,Advanced degree,Los Angeles
2018,143,06071,Bachelor's degree,San Bernardino
2018,171,06085,Advanced degree,Santa Clara
2018,183,06085,Bachelor's degree,Santa Clara
2018,70,06037,Advanced degree,Los Angeles
2018,65,06085,Advanced degree,Santa Clara
2018,70,06085,High school or less,Santa Clara
2018,87,06071,High school or less,San Bernardino
2018,206,06001,Bachelor's degree,Alameda
2018,93,06037,Bachelor's degree,Los Angeles
2018,171,06081,,San Mateo
2018,111,06085,Bachelor's degree,Santa Clara
2018,112,06085,Advanced degree,Santa Clara
2018,69,06037,,Los Angeles
2018,65,06085,Bachelor's degree,Santa Clara
2018,81,06071,,San Bernardino
2018,66,06085,Bachelor's degree,Santa Clara
2018,103,06085,Bachelor's degree,Santa Clara
2018,83,06085,,Santa Clara
2018,276,06013,Advanced degree,Contra Costa
2018,69,06037,Bachelor's degree,Los Angeles
2018,140,06073,High school or less,San Diego
2018,116,06037,High school or less,Los Angeles
2018,105,06037,High school or less,Los Angeles
2018,57,06037,Advanced degree,Los Angeles
2018,68,06037,Advanced degree,Los Angeles
2018,91,06085,Bachelor's degree,Santa Clara
2018,62,06001,,Alameda
2018,45,06001,High school or less,Alameda
2018,88,06073,High school or less,San Diego
2018,211,06037,Advanced degree,Los Angeles
2018,66,06037,Advanced degree,Los Angeles
2018,130,06065,Bachelor's degree,Riverside
2018,170,06065,,Riverside
2018,168,06065,High school or less,Riverside
2018,153,06065,,Riverside
2018,138,06059,High school or less,Orange
2018,287,06111,High school or less,Ventura
2018,100,06097,Bachelor's degree,Sonoma
2018,64,06001,Advanced degree,Alameda
2018,66,06001,Advanced degree,Alameda
2018,73,06037,,Los Angeles
2018,119,06037,High school or less,Los Angeles
2018,114,06037,High school or less,Los Angeles
2018,72,06085,Bachelor's degree,Santa Clara
2018,88,06085,High school or less,Santa Clara
2018,103,06037,Bachelor's degree,Los Angeles
2018,104,06085,Advanced degree,Santa Clara
2018,241,06075,,San Francisco
2018,320,06013,High school or less,Contra Costa
2018,363,06013,High school or less,Contra Costa
2018,75,06037,High school or less,Los Angeles
2018,109,06067,High school or less,Sacramento
2018,184,06071,Bachelor's degree,San Bernardino
2018,37,06037,Advanced degree,Los Angeles
2018,34,06037,Advanced degree,Los Angeles
2018,140,06037,,Los Angeles
2018,68,06085,,Santa Clara
2018,103,06073,Bachelor's degree,San Diego
2018,144,06037,,Los Angeles
2018,326,06059,Bachelor's degree,Orange
2018,64,06037,High school or less,Los Angeles
2018,59,06085,Bachelor's degree,Santa Clara
2018,55,06037,,Los Angeles
2018,103,06085,Advanced degree,Santa Clara
2018,101,06085,Bachelor's degree,Santa Clara
2018,208,06037,,Los Angeles
2018,78,06037,High school or less,Los Angeles
2018,76,06037,High school or less,Los Angeles
2018,106,06037,High school or less,Los Angeles
2018,131,06077,High school or less,San Joaquin
2018,121,06067,,Sacramento
2018,57,06085,Advanced degree,Santa Clara
2018,66,06085,Advanced degree,Santa Clara
2018,126,06037,High school or less,Los Angeles
2018,108,06037,Bachelor's degree,Los Angeles
2018,60,06075,Advanced degree,San Francisco
2018,77,06007,Advanced degree,Butte
2018,54,06071,High school or less,San Bernardino
2018,44,06081,Bachelor's degree,San Mateo
2018,98,06081,High school or less,San Mateo
2018,87,06071,Advanced degree,San Bernardino
2018,99,06071,Bachelor's degree,San Bernardino
2018,59,06001,Advanced degree,Alameda
2018,235,06059,Bachelor's degree,Orange
2018,68,06037,Advanced degree,Los Angeles
2018,42,06037,Advanced degree,Los Angeles
2018,137,06037,High school or less,Los Angeles
2018,99,06037,High school or less,Los Angeles
2018,44,06059,,Orange
2018,139,06073,Bachelor's degree,San Diego
2018,35,06065,Bachelor's degree,Riverside
2018,87,06081,Advanced degree,San Mateo
2018,52,06037,Advanced degree,Los Angeles
2018,59,06037,Advanced degree,Los Angeles
2018,128,06037,High school or less,Los Angeles
2018,54,06013,Bachelor's degree,Contra Costa
2018,123,06001,,Alameda
2018,106,06001,High school or less,Alameda
2018,55,06037,Bachelor's degree,Los Angeles
2018,162,06041,Bachelor's degree,Marin
2018,107,06085,Bachelor's degree,Santa Clara
2018,52,06073,Bachelor's degree,San Diego
2018,82,06037,Advanced degree,Los Angeles
2018,72,06085,Bachelor's degree,Santa Clara
2018,72,06085,Advanced degree,Santa Clara
2018,96,06071,Bachelor's degree,San Bernardino
2018,76,06085,Bachelor's degree,Santa Clara
2018,82,06037,,Los Angeles
2018,59,06073,Advanced degree,San Diego
2018,60,06073,Bachelor's degree,San Diego
2018,104,06037,Advanced degree,Los Angeles
2018,52,06059,,Orange
2018,232,06097,,Sonoma
2018,291,06097,High school or less,Sonoma
2018,83,06037,High school or less,Los Angeles
2018,82,06073,Bachelor's degree,San Diego
2018,76,06073,Bachelor's degree,San Diego
2018,222,06059,High school or less,Orange
2018,98,06037,High school or less,Los Angeles
2018,88,06037,High school or less,Los Angeles
2018,34,06037,High school or less,Los Angeles
2018,187,06029,High school or less,Kern
2018,191,06001,Bachelor's degree,Alameda
2018,176,06001,Bachelor's degree,Alameda
2018,157,06037,Advanced degree,Los Angeles
2018,153,06059,Advanced degree,Orange
2018,105,06075,Advanced degree,San Francisco
2018,107,06013,High school or less,Contra Costa
2018,143,06037,Bachelor's degree,Los Angeles
2018,77,06095,Bachelor's degree,Solano
2018,132,06073,High school or less,San Diego
2018,86,06013,Bachelor's degree,Contra Costa
2018,173,06097,,Sonoma
2018,108,06037,High school or less,Los Angeles
2018,131,06001,Advanced degree,Alameda
2018,130,06001,Advanced degree,Alameda
2018,127,06085,Advanced degree,Santa Clara
2018,97,06085,Advanced degree,Santa Clara
2018,175,06037,,Los Angeles
2018,100,06073,Bachelor's degree,San Diego
2018,148,06000,High school or less,
2018,162,06000,High school or less,
2018,132,06000,High school or less,
2018,116,06073,High school or less,San Diego
2018,235,06055,High school or less,Napa
2018,49,06075,Bachelor's degree,San Francisco
2018,74,06075,Bachelor's degree,San Francisco
2018,145,06075,Bachelor's degree,San Francisco
2018,185,06085,High school or less,Santa Clara
2018,66,06037,,Los Angeles
2018,44,06065,,Riverside
2018,43,06065,High school or less,Riverside
2018,41,06065,High school or less,Riverside
2018,92,06059,High school or less,Orange
2018,31,06001,Bachelor's degree,Alameda
2018,57,06001,,Alameda
2018,158,06073,Bachelor's degree,San Diego
2018,131,06037,Bachelor's degree,Los Angeles
2018,71,06073,,San Diego
2018,181,06065,,Riverside
2018,76,06085,Bachelor's degree,Santa Clara
2018,72,06085,Bachelor's degree,Santa Clara
2018,306,06037,Bachelor's degree,Los Angeles
2018,70,06073,Advanced degree,San Diego
2018,125,06075,Advanced degree,San Francisco
2018,134,06037,High school or less,Los Angeles
2018,171,06037,Bachelor's degree,Los Angeles
2018,77,06081,Advanced degree,San Mateo
2018,114,06081,Advanced degree,San Mateo
2018,361,06059,,Orange
2018,86,06037,High school or less,Los Angeles
2018,138,06081,Advanced degree,San Mateo
2018,120,06081,Advanced degree,San Mateo
2018,51,06073,Bachelor's degree,San Diego
2018,35,06001,Advanced degree,Alameda
2018,79,06037,High school or less,Los Angeles
2018,110,06085,Bachelor's degree,Santa Clara
2018,38,06065,,Riverside
2018,187,06000,High school or less,
2018,177,06000,High school or less,
2018,115,06065,High school or less,Riverside
2018,154,06013,Advanced degree,Contra Costa
2018,136,06037,,Los Angeles
2018,122,06037,Bachelor's degree,Los Angeles
2018,170,06037,Bachelor's degree,Los Angeles
2018,204,06037,Bachelor's degree,Los Angeles
2018,64,06085,Bachelor's degree,Santa Clara
2018,113,06107,High school or less,Tulare
2018,108,06037,,Los Angeles
2018,163,06037,High school or less,Los Angeles
2018,150,06013,Advanced degree,Contra Costa
2018,70,06037,High school or less,Los Angeles
2018,193,06001,Bachelor's degree,Alameda
2018,88,06059,Advanced degree,Orange
2018,50,06073,Advanced degree,San Diego
2018,89,06037,,Los Angeles
2018,103,06081,Bachelor's degree,San Mateo
2018,68,06037,Bachelor's degree,Los Angeles
2018,73,06037,Advanced degree,Los Angeles
2018,431,06059,Bachelor's degree,Orange
2018,293,06037,Advanced degree,Los Angeles
2018,120,06059,High school or less,Orange
2018,99,06037,Advanced degree,Los Angeles
2018,103,06037,Bachelor's degree,Los Angeles
2018,229,06067,Advanced degree,Sacramento
2018,134,06037,Advanced degree,Los Angeles
2018,111,06085,Advanced degree,Santa Clara
2018,82,06085,Advanced degree,Santa Clara
2018,359,06085,Bachelor's degree,Santa Clara
